Ammonia (ppm),CO2 (ppm),Temperature (°C),Humidity (%),Egg Production (eggs/hen/day),Egg Production Category
27.33648112,1213.887935,26.8688687,48.88099097,6.2112622,High
31.8579282,1278.847201,28.54002803,47.95837672,4.612791914,High
20.04097509,1396.755142,30.38920165,72.87356844,5.321845426,High
39.69104917,328.8475198,28.88285271,83.50715028,5.322558132,High
9.796921391,1932.623517,33.18046376,84.62130888,2.25714694,Low
8.381200178,375.7997576,25.35332993,72.18702292,8.754435944,High
37.76849403,543.2053196,24.4982861,66.27446151,7.090083815,High
27.29710923,323.8246798,23.20758334,56.56965438,8.757253292,High
35.97810784,1263.659337,20.56674452,89.00002078,6.537409061,High
24.56723024,1884.853703,20.64520947,55.98478433,5.843476457,High
16.0880915,1432.110182,33.0508279,77.20930536,4.378620049,High
41.8596043,1698.517696,30.1758972,66.59909,3.272004537,Low
40.97371455,322.5780459,29.90798623,70.42561713,6.304724944,High
36.26134119,1221.426007,29.21964228,59.67402753,4.220542245,High
17.24653118,1081.257062,32.73828717,88.24115627,4.297111813,High
31.56038001,1148.245505,27.20400388,68.5841163,5.391290729,High
21.24382536,422.7624151,33.05616243,86.88938152,5.701648856,High
9.1211933,1463.540114,25.39167539,40.37957081,7.471890139,High
46.2791109,1155.474705,33.90061257,68.63352916,2.628766093,Low
11.15683839,1600.753045,30.4798547,75.85934449,3.520533125,Low
47.76068092,1124.994078,23.85765704,77.25400856,6.249431458,High
25.07025978,553.9487816,28.46127383,85.24884409,6.373224135,High
13.3309818,1402.036822,27.99545842,40.22008045,5.72211961,High
29.38554263,593.0568156,22.06848233,40.01650796,8.827005449,High
44.28256261,1783.070758,28.86864359,63.61317304,2.231327043,Low
37.95011989,1342.297606,24.72178436,41.46468525,6.399746315,High
41.29525165,567.246602,20.7852315,88.72662768,6.755036337,High
34.6452515,1935.974698,34.22984237,51.10325873,1.694352899,Low
36.1524454,1181.221288,29.62235554,63.63323647,4.492790989,High
43.21380432,423.9273682,33.15378398,43.0568815,5.40360208,High
16.2350604,1365.615938,30.14084008,66.10242081,4.845987005,High
27.02412336,730.4381419,25.35475538,58.99780626,7.419016245,High
14.95442488,1666.278868,27.69032108,42.23300144,5.453881211,High
49.44506036,1690.297525,30.13620141,56.75621333,2.655074268,Low
47.48267029,1964.210505,34.40378488,59.57180101,0.927612617,Low
6.774206512,1153.178203,23.80504189,89.49607456,7.028970251,High
36.75088276,1073.426696,33.12465588,50.3942936,2.927034713,Low
46.63617428,1580.908529,33.86116708,67.23898077,1.319082741,Low
13.12589053,525.2001158,30.05623272,89.36577746,6.311507297,High
30.55753537,1229.756373,33.96899941,79.6009604,2.805330951,Low
46.19697339,1228.62092,25.96817881,89.66837504,4.271183804,High
6.527569036,452.1043088,34.29524264,88.41491573,5.250864989,High
36.38391203,1010.572945,30.54174316,64.4769771,3.975796822,Low
18.38070533,1750.584158,20.63008651,74.81879249,6.347844885,High
46.59782879,1755.461157,33.60309248,45.52215635,1.714399503,Low
48.69762103,468.7040304,27.26709214,62.05744125,5.909005992,High
47.49199201,454.2255007,26.90490477,80.45092711,5.933148597,High
26.33963975,746.5823109,28.49699909,65.26676605,5.945143197,High
43.79191929,1787.102306,22.2407682,75.13495164,4.246442301,High
43.00472293,519.1343946,27.03749073,77.2875665,5.155455496,High
19.3595213,1523.994564,32.46690825,52.67345706,5.189211793,High
42.30119634,471.9815533,20.23223689,83.78496865,7.330699122,High
6.665343562,1359.334351,24.0937574,62.99112155,6.900801966,High
31.83214453,905.3144085,20.0368188,50.50925518,8.535033365,High
15.35039768,1641.153737,26.23566964,83.27079409,5.294486174,High
10.42550986,697.273763,30.92473266,60.89094031,6.549371224,High
8.462894073,1386.64311,31.98157744,77.51562192,4.137424872,High
36.33299491,700.6603088,34.17784642,67.40165361,3.999921675,Low
20.29437337,1513.222481,29.12756919,59.09358761,4.76936569,High
37.61450472,1785.252659,23.819403,80.49382075,4.337006448,High
7.941035336,515.5630585,33.86221924,69.22349658,5.851391284,High
19.1880652,1773.212671,31.62973631,59.52810512,4.042371177,High
29.27710816,1309.077933,28.61642725,45.47989352,5.112362572,High
40.58254242,516.0878345,30.43460324,84.77226569,4.805097349,High
19.34386263,1026.821154,33.86474533,41.77347927,5.218351895,High
33.16511194,573.4624989,30.68591043,83.15936742,5.506539109,High
44.86899867,1490.591411,25.52561761,57.99807624,5.449688656,High
32.71384347,1590.075829,30.69542303,71.96693818,2.358075379,Low
15.48317636,479.8540845,20.60417244,86.10998619,9.515241148,High
6.09803517,1160.43775,25.79623343,47.58533078,7.684436121,High
44.15444933,1684.862595,26.09484548,68.34752378,3.484322025,Low
5.957123488,1891.477171,22.50257352,78.22164312,6.429778526,High
44.36157527,1172.980373,20.34628221,77.87919164,7.000052868,High
28.80217103,1915.47468,22.00071855,66.28159573,5.088515147,High
47.25804643,1210.67125,29.81932244,71.236973,3.766500202,Low
40.94524561,970.1238408,32.03433225,77.87634971,3.980340208,Low
49.90703497,1741.945319,34.82305239,82.05138189,0.097304478,Low
20.7820317,1138.070608,25.19545255,78.09065484,6.193165493,High
39.523473,1102.234268,28.99068833,57.70024716,4.818630559,High
23.08689111,1133.531232,34.0571745,89.83632005,2.866648476,Low
26.59440291,1739.534503,22.50562672,61.72513469,5.465443539,High
33.23774584,1714.300621,30.7646838,41.22323514,3.488119324,Low
44.31547014,985.9839871,31.324681,58.13084758,4.353057126,High
49.28375611,866.6097618,21.33463304,46.38914773,7.496286805,High
39.57230362,1136.277641,32.91874078,46.07213079,3.221058323,Low
23.7995052,1273.713267,32.19657571,54.07675201,4.548174397,High
23.9610651,705.1732581,20.5010451,42.66877471,8.669941317,High
38.19120357,1649.723644,21.36626622,74.42560942,4.787515579,High
15.74497156,1127.020702,20.73690341,43.69944421,8.380078326,High
9.971335091,867.8774323,25.02115298,50.16447777,8.517527618,High
20.95799709,481.595688,27.63933486,44.64498572,7.832188873,High
17.92575462,706.0367727,27.98521592,43.15838655,7.132120313,High
18.33386542,1913.777992,24.0150014,53.38758328,5.475145919,High
15.5123488,818.6694676,33.6739533,68.59494838,4.6180776,High
6.894193534,587.0607919,25.52394185,88.23427782,7.813693082,High
5.804327063,1083.143746,20.68325234,83.77783272,7.828745056,High
49.44750754,822.0491637,24.50340667,83.79669627,5.382516696,High
24.24979102,359.7707255,27.96664134,48.8033518,7.29412483,High
22.29469912,849.3468694,26.12332734,53.24535967,6.309128681,High
35.58412772,1224.984661,24.10763779,43.81966584,5.942915514,High
14.82142495,1237.911032,21.96984875,78.923417,7.518937119,High
47.74825328,906.150166,32.2874675,43.49081507,3.948986372,Low
40.38552565,1060.414686,34.94217863,67.83478354,2.56616419,Low
9.023495104,1941.380461,24.943132,52.39377862,5.379535431,High
23.79113491,941.4924113,25.72431566,52.1722817,7.655143012,High
44.56032384,738.9855825,29.27056287,89.53625276,4.003129119,High
47.512941,713.8939749,30.77662212,77.83899035,4.23259496,High
26.03306801,1078.199842,25.88044302,81.84696791,5.596940108,High
32.60351251,1591.184253,33.57394275,68.59913427,2.461430003,Low
12.51652757,650.1799131,28.40005984,83.55071437,6.811586427,High
49.60258818,1505.803416,26.75585115,72.27452696,3.050889581,Low
15.42522656,335.9546997,29.7000913,87.30868524,6.597320056,High
47.42292984,1012.186063,34.29205772,54.0669293,3.530889804,Low
34.2340992,1618.970611,31.91828442,69.76597729,3.660299894,Low
32.34815577,875.8460248,20.60019696,74.5065674,7.59570274,High
28.070983,1258.353072,24.98464866,59.64686525,6.112253406,High
15.38014153,648.4646958,27.05817027,83.98539912,7.942570982,High
12.94376144,1561.392165,24.71776358,88.99015816,6.302357501,High
14.92187941,388.8744756,30.50281341,64.68847457,6.422901279,High
13.3897218,1749.322496,32.39403725,59.53203274,3.313525363,Low
40.08130131,636.9338569,30.97017643,63.59689643,5.337351095,High
20.75563666,1786.476654,34.8399993,82.63683729,1.479009758,Low
7.602920445,899.2997102,24.08821472,72.27342128,8.393185092,High
48.60961836,1528.562077,33.12484243,42.23861863,2.597319811,Low
44.77036482,842.6830062,31.49933998,67.10849552,4.243004225,High
46.74885274,1840.049841,25.43268136,40.86500614,4.106986247,High
49.77085202,515.2831134,31.01186815,78.92676855,3.983882953,Low
12.82528621,603.4836418,21.56113935,56.41561368,9.986110744,High
22.83089085,1138.151213,31.84000224,63.60037411,4.334776239,High
39.12073141,439.2953464,27.98495904,79.9339053,5.665739381,High
36.32092781,633.166314,24.38435259,42.32244086,7.415797853,High
11.92531579,1904.40285,29.83665953,47.92707678,4.481900184,High
41.71249062,1960.032424,29.62429998,59.89801882,2.093647687,Low
15.09982573,939.6408599,23.14229334,51.49625818,7.810678081,High
15.07179267,1869.586236,20.45596122,56.89507129,6.623532066,High
29.16384903,1226.201949,26.5043388,89.90873689,5.462567425,High
31.68229707,758.562192,28.54267804,81.27072188,4.967561629,High
31.10387935,1494.077826,33.14907918,84.19509075,1.650140884,Low
9.116907683,1420.133071,33.92325193,86.85273168,2.506310978,Low
44.48573882,1981.513042,27.93207827,57.04679402,2.256937545,Low
16.95200192,750.5803886,31.30705226,54.85384789,6.542815594,High
10.82817146,1442.501155,26.58954908,51.70312463,6.2707652,High
44.99366359,388.4403836,31.19123235,81.50584557,4.936573981,High
48.00431742,493.1982658,23.07202287,73.97759311,7.180472736,High
43.79574278,306.6612374,25.56597102,51.80859912,7.219019056,High
41.42822336,1999.083158,29.51341998,58.84969146,2.562012044,Low
34.48588913,1663.865285,20.27236948,65.3355882,6.781815579,High
29.78858168,1637.429125,30.83691966,66.40700286,3.429494669,Low
8.914404196,1166.534328,32.53303252,84.43638643,5.17212239,High
23.38039459,810.1140409,25.98712492,59.02830665,7.244463553,High
21.77098327,557.1492836,26.71913626,85.42620153,6.463989225,High
16.68892027,783.947056,32.76923318,62.06837802,4.976955347,High
37.55390512,939.1510773,31.63481953,77.31863374,3.543451653,Low
27.31440808,1585.727165,24.32224234,86.512716,5.744672257,High
8.647079716,1217.425041,24.8596416,85.3787852,6.464802272,High
14.90824409,431.7221651,30.18317349,42.84764336,6.780002154,High
35.74664436,330.6493152,28.44797139,50.28521475,6.871162461,High
8.425888677,473.9647052,22.43344357,63.84527128,9.275254107,High
43.30431113,997.8478133,24.64894864,61.5777145,6.060134192,High
27.28159372,1886.427959,33.49974915,72.04458324,3.017154937,Low
26.62639598,1383.584218,30.32261655,87.23545254,4.216553152,High
31.65835031,1663.10403,34.78961477,45.62023556,2.455090561,Low
42.11064347,1092.836811,31.50518795,62.59293326,3.001167463,Low
20.65141436,914.8323414,34.12961648,49.62055189,4.356487368,High
35.51072687,484.2806336,23.24282861,84.70537992,7.64446926,High
30.45793838,1789.086138,31.57227312,88.22900929,1.777148163,Low
17.01627216,1631.372049,20.3032628,63.93508409,8.287246919,High
44.53834939,585.8007659,30.06140033,45.20051489,5.386258885,High
40.88417097,1170.842959,27.03923417,79.26473334,4.641464813,High
34.63033256,1128.537173,25.20140108,74.85706752,5.320524754,High
43.27617781,1362.65564,32.93606528,57.73354133,3.023758297,Low
44.02823904,1908.51772,32.81401539,84.3703737,0.570939614,Low
36.87633395,1285.611451,20.33452557,88.79159449,7.491217133,High
42.66559978,1218.369354,29.14257684,67.89269246,4.688030056,High
36.38621578,385.548986,25.51748336,68.28639557,7.580766541,High
35.60633473,406.9427092,26.23491502,54.87567526,6.44259533,High
32.83751202,618.4895453,32.48061109,69.2253018,4.795162581,High
38.87224878,355.2003119,24.64759657,61.98211603,8.016608844,High
12.13722974,1563.699922,34.14573216,55.10955135,3.916380693,Low
44.63918416,1529.661517,22.6945074,43.35925983,5.232125791,High
44.23295875,531.2955985,29.94083635,52.63539299,5.065755223,High
6.316127737,1721.334131,30.08157601,49.89273248,4.69322983,High
42.16175378,563.1362592,23.78292742,67.10209923,6.687000665,High
10.79914404,811.9984979,24.87125913,70.08350109,8.437387458,High
20.08034844,723.2607286,32.52197739,70.42858622,4.12378961,High
38.45787153,932.9220676,31.42707882,59.40905005,4.62291721,High
12.23419532,732.928402,24.9364382,61.06148668,7.274120547,High
41.80851609,1131.216575,28.0093482,81.71192148,3.829472411,Low
42.44603801,992.5933983,20.92520444,63.81164068,6.033850473,High
27.83604802,1977.168134,23.13118824,89.38866661,4.352204312,High
5.287364227,395.0747952,27.28730838,61.9808615,8.975038279,High
17.91671599,541.7083399,21.28960603,72.47904723,9.016696888,High
32.76171133,389.8040196,32.64998532,42.51814995,5.037767025,High
49.15337801,1363.930031,30.77009315,72.66699622,3.338677004,Low
33.43160872,392.6657716,34.15450506,82.57131972,4.96096224,High
16.69116115,1721.947554,30.40200359,87.12289193,3.610511161,Low
33.53025664,1170.295672,34.10602058,89.86603058,3.671143616,Low
29.29934209,1195.912962,28.31768834,54.10893228,5.676503888,High
40.09304278,1254.710663,29.00327917,68.76850324,4.450898974,High
9.814128747,590.3833007,34.65456582,62.53589928,4.979749876,High
39.24625561,636.0735153,29.6319372,68.19087403,5.52584079,High
29.35699604,841.9894489,20.46179853,47.87264786,8.560574422,High
48.33464017,1308.943907,30.85704165,82.80747863,3.012032611,Low
20.38424747,657.2002191,33.58203038,85.47844717,4.239916321,High
33.46798519,497.7639361,31.93370375,62.48308316,5.265349523,High
46.94126475,1949.198707,28.75749909,54.02149308,2.33842901,Low
9.61293776,337.3690852,30.0695527,47.04167138,6.509349655,High
47.17528193,1664.585589,34.85287684,74.18824124,1.571589133,Low
35.9548575,1639.659754,21.35993133,55.61159198,5.351531888,High
8.05266766,805.2639935,30.00867243,85.4769285,6.028291564,High
18.54336051,530.5652472,24.25096542,73.55062374,8.131900444,High
36.86774399,547.5686994,29.60135595,72.28426626,5.5986648,High
8.030777066,1485.633749,29.11435364,67.97010579,5.091945904,High
31.19767071,1392.771205,22.30185248,42.28881697,6.953847709,High
20.56473756,1630.667646,23.10119969,86.59612178,5.983629023,High
32.9411983,1893.717993,29.32444367,71.39687466,3.407715912,Low
7.058391522,1476.276518,21.92344921,89.70309917,7.890151312,High
44.21915628,564.9476121,23.97771313,66.86782024,6.945573695,High
48.80700361,713.8524485,32.52868322,75.5055446,3.595253488,Low
48.59950349,1731.729342,24.90637259,42.81047789,4.025080323,High
38.73433243,655.8203289,27.32090234,71.58680884,6.041609003,High
10.85388081,423.2879388,34.11710503,78.23248058,5.844640514,High
39.12184382,1495.576092,23.40723633,78.92571474,5.055918839,High
6.106411241,984.2948043,25.84439026,78.50558261,7.374967351,High
5.995559819,1864.068089,29.09686663,51.31413136,4.770485116,High
19.56245986,1405.433621,31.33008394,88.76992388,4.072082431,High
26.98894357,453.7122622,33.5248008,89.75910603,5.046807093,High
39.6683338,1911.356164,33.73209481,43.77979376,2.347960595,Low
35.74829195,739.5473482,31.64960112,86.82232114,4.261086112,High
25.06562179,873.2612337,23.42496255,54.47245972,7.063274408,High
17.31319998,983.8427033,20.37213995,74.46420409,7.959772001,High
49.87060251,387.0813039,25.75660896,56.90554604,6.864792321,High
24.1781586,1144.076218,22.12323276,88.38771617,8.022621634,High
25.31241609,509.6414348,30.65581471,45.07519292,6.146487668,High
12.36307195,981.6495554,29.9169588,64.88734085,6.073631673,High
40.76642969,896.2066396,20.65957462,61.4023896,7.165318778,High
36.21570016,1613.828142,32.54890669,56.30117261,2.283879728,Low
14.93463258,1665.38987,23.73114899,72.27669954,5.719452011,High
8.707147053,560.8019001,26.48340613,46.55278717,7.225725276,High
35.62246859,923.1370185,30.01900603,75.83312091,5.226955837,High
34.45300464,934.7003738,26.4412818,89.02960619,4.279907229,High
17.29667871,557.3977547,26.61931704,80.22793572,6.998102613,High
47.7888603,1657.370959,20.98441993,83.00083765,4.451408388,High
11.79760513,1502.288158,26.02165324,57.98183716,5.697220605,High
24.45506605,623.6490367,31.4727184,56.24433032,6.351507828,High
47.46271641,923.4272446,33.72764506,65.85241773,3.145201313,Low
23.88772926,479.8685423,26.20245706,42.28633074,7.356714641,High
33.73366764,1367.951215,26.3537874,87.26790672,4.331161266,High
22.89174791,506.3322717,30.53940659,47.18925865,6.054400299,High
17.33968411,1976.088087,34.14158002,85.15065196,1.913579741,Low
49.27899416,1627.159527,24.0059141,44.1791111,4.982820627,High
23.42003028,963.4055343,26.6021631,81.13124638,6.946700947,High
45.23446417,1283.558685,31.93959865,47.59812629,2.379166917,Low
15.34795727,1849.281088,29.14540354,41.9065807,4.634881128,High
14.58971168,1241.968777,21.65879516,75.97447251,7.311665018,High
6.40103373,596.6474269,29.41599103,54.01326501,7.754865113,High
34.32500714,943.7957045,22.80119427,75.72480764,6.91871286,High
